Z AXIS ACCELERATION
9.760800000000001 m/s^2
9.8 m/s^2
9.8 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.8 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8392 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.760800000000001 m/s^2
9.8 m/s^2
9.760800000000001 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.878400000000001 m/s^2
9.760800000000001 m/s^2
9.8 m/s^2
9.956800000000001 m/s^2
9.8392 m/s^2
9.878400000000001 m/s^2
9.878400000000001 m/s^2
9.8392 m/s^2
9.8392 m/s^2
10.192000000000002 m/s^2
10.2704 m/s^2
9.8 m/s^2
9.956800000000001 m/s^2
9.8 m/s^2
9.996 m/s^2
9.760800000000001 m/s^2
9.878400000000001 m/s^2
9.682400000000001 m/s^2
9.878400000000001 m/s^2
9.682400000000001 m/s^2
9.8392 m/s^2
9.8392 m/s^2
9.7216 m/s^2
9.878400000000001 m/s^2
9.760800000000001 m/s^2
9.9176 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.760800000000001 m/s^2
9.8 m/s^2
9.878400000000001 m/s^2
9.760800000000001 m/s^2
9.8392 m/s^2
9.760800000000001 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.8 m/s^2
9.878400000000001 m/s^2
9.8 m/s^2
9.8392 m/s^2
9.8 m/s^2
9.9176 m/s^2
9.878400000000001 m/s^2
10.113600000000002 m/s^2
9.8 m/s^2
9.8 m/s^2
9.8 m/s^2
8.9768 m/s^2
9.760800000000001 m/s^2
9.878400000000001 m/s^2
9.760800000000001 m/s^2
9.6432 m/s^2
10.427200000000001 m/s^2
10.388000000000002 m/s^2
11.289600000000002 m/s^2
10.427200000000001 m/s^2
9.5648 m/s^2
8.859200000000001 m/s^2
7.565600000000001 m/s^2
8.8984 m/s^2
9.4472 m/s^2
11.4464 m/s^2
9.8 m/s^2
8.3496 m/s^2
9.760800000000001 m/s^2
10.936800000000002 m/s^2
10.936800000000002 m/s^2
10.192000000000002 m/s^2
9.5648 m/s^2
8.859200000000001 m/s^2
8.3104 m/s^2
7.291200000000001 m/s^2
6.115200000000001 m/s^2
4.7824 m/s^2
2.8616 m/s^2
0.35280000000000006 m/s^2
-1.3720000000000003 m/s^2
-1.176 m/s^2
0.039200000000000006 m/s^2
0.784 m/s^2
1.2152 m/s^2
1.4504000000000001 m/s^2
0.6664000000000001 m/s^2
0.196 m/s^2
-0.4312 m/s^2
-0.35280000000000006 m/s^2
1.2936 m/s^2
2.2736 m/s^2
3.7632000000000003 m/s^2
3.7632000000000003 m/s^2
2.156 m/s^2
0.15680000000000002 m/s^2
0.0 m/s^2
1.4896 m/s^2
3.136 m/s^2
4.3512 m/s^2
3.1752000000000002 m/s^2
0.7448 m/s^2
-1.2152 m/s^2
0.11760000000000001 m/s^2
5.448800000000001 m/s^2
9.016000000000002 m/s^2
11.172000000000002 m/s^2
11.132800000000001 m/s^2
11.4856 m/s^2
10.3488 m/s^2
9.133600000000001 m/s^2
8.5456 m/s^2
8.5456 m/s^2
8.8984 m/s^2
8.780800000000001 m/s^2
9.329600000000001 m/s^2
10.035200000000001 m/s^2
11.015200000000002 m/s^2
12.230400000000001 m/s^2
12.818400000000002 m/s^2
13.876800000000001 m/s^2
14.8176 m/s^2
14.6216 m/s^2
13.916 m/s^2
12.975200000000001 m/s^2
12.661600000000002 m/s^2
12.6224 m/s^2
12.661600000000002 m/s^2
12.152000000000001 m/s^2
11.9952 m/s^2
10.936800000000002 m/s^2
9.9176 m/s^2
10.2704 m/s^2
10.231200000000001 m/s^2
9.760800000000001 m/s^2
9.133600000000001 m/s^2
8.232000000000001 m/s^2
7.840000000000001 m/s^2
8.0752 m/s^2
8.4672 m/s^2
8.624 m/s^2
8.584800000000001 m/s^2
8.9768 m/s^2
8.859200000000001 m/s^2
9.016000000000002 m/s^2
9.1728 m/s^2
9.055200000000001 m/s^2
8.82 m/s^2
8.3496 m/s^2
7.4088 m/s^2
7.0952 m/s^2
7.565600000000001 m/s^2
8.506400000000001 m/s^2
9.7216 m/s^2
10.662400000000002 m/s^2
10.936800000000002 m/s^2
10.035200000000001 m/s^2
8.663200000000002 m/s^2
7.996800000000001 m/s^2
8.0752 m/s^2
8.780800000000001 m/s^2
9.5648 m/s^2
10.0744 m/s^2
10.152800000000001 m/s^2
10.309600000000001 m/s^2
10.388000000000002 m/s^2
10.113600000000002 m/s^2
9.8392 m/s^2
9.682400000000001 m/s^2
9.682400000000001 m/s^2
9.5648 m/s^2
9.682400000000001 m/s^2
9.8 m/s^2
10.0744 m/s^2
10.113600000000002 m/s^2
9.8392 m/s^2
9.5256 m/s^2
9.408 m/s^2
8.859200000000001 m/s^2
7.800800000000001 m/s^2
6.272 m/s^2
4.8216 m/s^2
3.5672 m/s^2
2.5088000000000004 m/s^2
2.2736 m/s^2
3.528 m/s^2
5.252800000000001 m/s^2
7.0952 m/s^2
9.6432 m/s^2
12.504800000000001 m/s^2
13.210400000000002 m/s^2
12.544 m/s^2
11.015200000000002 m/s^2
11.211200000000002 m/s^2
12.700800000000001 m/s^2
14.1904 m/s^2
14.504000000000001 m/s^2
14.0336 m/s^2
13.720000000000002 m/s^2
13.014400000000002 m/s^2
11.172000000000002 m/s^2
9.5256 m/s^2
8.7024 m/s^2
0.588 m/s^2
9.5256 m/s^2
9.760800000000001 m/s^2
9.604000000000001 m/s^2
9.7216 m/s^2
7.565600000000001 m/s^2
9.8392 m/s^2
9.682400000000001 m/s^2
8.114400000000002 m/s^2
5.292000000000001 m/s^2
18.659200000000002 m/s^2
10.231200000000001 m/s^2
-0.6664000000000001 m/s^2
4.1160000000000005 m/s^2
13.210400000000002 m/s^2
7.644000000000001 m/s^2
10.858400000000001 m/s^2
9.1728 m/s^2
9.9176 m/s^2
10.152800000000001 m/s^2
9.4472 m/s^2
10.544800000000002 m/s^2
9.212000000000002 m/s^2
10.544800000000002 m/s^2
9.2512 m/s^2
10.192000000000002 m/s^2
9.7216 m/s^2
9.8392 m/s^2
9.956800000000001 m/s^2
9.6432 m/s^2
10.427200000000001 m/s^2
9.5648 m/s^2
10.113600000000002 m/s^2
9.6432 m/s^2
10.035200000000001 m/s^2
9.7216 m/s^2
9.760800000000001 m/s^2
9.996 m/s^2
9.7216 m/s^2
9.956800000000001 m/s^2
9.760800000000001 m/s^2
9.996 m/s^2
9.878400000000001 m/s^2
9.8392 m/s^2
9.9176 m/s^2
9.878400000000001 m/s^2
9.9176 m/s^2
9.8392 m/s^2
9.956800000000001 m/s^2
9.878400000000001 m/s^2
