X AXIS ACCELERATION
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.15680000000000002 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.15680000000000002 m/s^2
0.15680000000000002 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.039200000000000006 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.196 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.15680000000000002 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.039200000000000006 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.039200000000000006 m/s^2
0.07840000000000001 m/s^2
0.11760000000000001 m/s^2
0.11760000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.07840000000000001 m/s^2
0.15680000000000002 m/s^2
0.11760000000000001 m/s^2
0.039200000000000006 m/s^2
0.15680000000000002 m/s^2
0.23520000000000002 m/s^2
-1.9600000000000002 m/s^2
-0.8624 m/s^2
0.196 m/s^2
-0.27440000000000003 m/s^2
0.392 m/s^2
0.5096 m/s^2
-0.5488000000000001 m/s^2
-0.9408000000000001 m/s^2
-0.8232000000000002 m/s^2
-1.0192 m/s^2
-0.588 m/s^2
0.6272000000000001 m/s^2
0.6664000000000001 m/s^2
0.784 m/s^2
1.176 m/s^2
1.5288000000000002 m/s^2
2.2344000000000004 m/s^2
1.3328000000000002 m/s^2
2.0776 m/s^2
2.156 m/s^2
0.9800000000000001 m/s^2
2.1952000000000003 m/s^2
2.4696000000000002 m/s^2
1.2936 m/s^2
2.156 m/s^2
1.0584 m/s^2
2.156 m/s^2
1.8032000000000001 m/s^2
1.9600000000000002 m/s^2
1.6856000000000002 m/s^2
0.7056000000000001 m/s^2
1.3328000000000002 m/s^2
0.4312 m/s^2
-1.2152 m/s^2
-1.0584 m/s^2
-0.47040000000000004 m/s^2
-0.9800000000000001 m/s^2
0.31360000000000005 m/s^2
1.2544000000000002 m/s^2
2.4696000000000002 m/s^2
5.2136000000000005 m/s^2
7.448 m/s^2
9.016000000000002 m/s^2
7.683200000000001 m/s^2
4.8216 m/s^2
3.9200000000000004 m/s^2
3.136 m/s^2
0.039200000000000006 m/s^2
-2.5480000000000005 m/s^2
-1.9208000000000003 m/s^2
0.23520000000000002 m/s^2
4.468800000000001 m/s^2
3.4888 m/s^2
5.605600000000001 m/s^2
9.4864 m/s^2
7.056 m/s^2
3.6456000000000004 m/s^2
2.352 m/s^2
5.409600000000001 m/s^2
2.5872 m/s^2
1.6856000000000002 m/s^2
1.7248 m/s^2
-0.6272000000000001 m/s^2
0.7056000000000001 m/s^2
0.5488000000000001 m/s^2
1.0976000000000001 m/s^2
2.156 m/s^2
0.07840000000000001 m/s^2
0.35280000000000006 m/s^2
-0.196 m/s^2
-0.392 m/s^2
-1.4112000000000002 m/s^2
-2.2736 m/s^2
-2.2344000000000004 m/s^2
-1.9600000000000002 m/s^2
-1.6072000000000002 m/s^2
-1.176 m/s^2
-1.176 m/s^2
-0.31360000000000005 m/s^2
0.4312 m/s^2
-0.392 m/s^2
-0.15680000000000002 m/s^2
1.6072000000000002 m/s^2
2.5088000000000004 m/s^2
4.1552 m/s^2
3.0184 m/s^2
3.6456000000000004 m/s^2
2.3128 m/s^2
2.2344000000000004 m/s^2
2.1952000000000003 m/s^2
2.2736 m/s^2
2.5480000000000005 m/s^2
2.7048000000000005 m/s^2
2.352 m/s^2
2.4304 m/s^2
1.9208000000000003 m/s^2
2.0384 m/s^2
1.6856000000000002 m/s^2
0.9408000000000001 m/s^2
0.07840000000000001 m/s^2
-0.588 m/s^2
-0.6664000000000001 m/s^2
-0.784 m/s^2
-0.35280000000000006 m/s^2
-0.392 m/s^2
-0.392 m/s^2
-0.7448 m/s^2
-0.5488000000000001 m/s^2
-0.392 m/s^2
-0.11760000000000001 m/s^2
0.039200000000000006 m/s^2
-0.27440000000000003 m/s^2
-0.5096 m/s^2
-0.7448 m/s^2
-0.47040000000000004 m/s^2
-0.4312 m/s^2
-0.15680000000000002 m/s^2
-0.11760000000000001 m/s^2
-0.11760000000000001 m/s^2
0.0 m/s^2
-0.31360000000000005 m/s^2
-0.4312 m/s^2
-0.5096 m/s^2
-0.4312 m/s^2
-0.4312 m/s^2
-0.15680000000000002 m/s^2
0.0 m/s^2
0.8232000000000002 m/s^2
1.9208000000000003 m/s^2
3.3712000000000004 m/s^2
3.5672 m/s^2
5.1744 m/s^2
4.0376 m/s^2
3.8808000000000002 m/s^2
3.6456000000000004 m/s^2
4.2728 m/s^2
4.2728 m/s^2
1.8424 m/s^2
2.4696000000000002 m/s^2
3.9200000000000004 m/s^2
5.527200000000001 m/s^2
3.6456000000000004 m/s^2
1.9600000000000002 m/s^2
1.6856000000000002 m/s^2
3.0184 m/s^2
3.1752000000000002 m/s^2
2.3128 m/s^2
2.4696000000000002 m/s^2
3.724 m/s^2
3.2928000000000006 m/s^2
3.3712000000000004 m/s^2
3.9984000000000006 m/s^2
1.5288000000000002 m/s^2
2.9008000000000003 m/s^2
3.528 m/s^2
2.5480000000000005 m/s^2
1.3328000000000002 m/s^2
2.2736 m/s^2
1.2152 m/s^2
-1.6072000000000002 m/s^2
-2.3912 m/s^2
-0.47040000000000004 m/s^2
7.4872000000000005 m/s^2
3.7632000000000003 m/s^2
-3.2536000000000005 m/s^2
-2.9792 m/s^2
-0.196 m/s^2
0.35280000000000006 m/s^2
0.31360000000000005 m/s^2
0.196 m/s^2
0.15680000000000002 m/s^2
0.196 m/s^2
0.15680000000000002 m/s^2
0.196 m/s^2
0.11760000000000001 m/s^2
0.196 m/s^2
0.11760000000000001 m/s^2
0.23520000000000002 m/s^2
0.23520000000000002 m/s^2
0.196 m/s^2
0.27440000000000003 m/s^2
0.23520000000000002 m/s^2
0.4312 m/s^2
0.196 m/s^2
0.27440000000000003 m/s^2
0.196 m/s^2
0.15680000000000002 m/s^2
0.196 m/s^2
0.196 m/s^2
0.196 m/s^2
0.196 m/s^2
